삼삼ID,매물명,건물유형,방수,시도,시군구,동,인근역,동삼삼매물수,평수,삼삼주당_만원,삼삼월환산_만원,1달예약일,1달막힘일,1달실현수익_만원,네이버월세_만원,네이버관리비_만원,관리비표기여부,네이버월총_만원,네이버보증금_만원,매칭매물수,네이버월총÷삼삼주당,실현효율(1달실현÷네이버월총),현실효율(1달실현÷네이버월세),순수익_만원(1달실현−월세−관리비),건물네이버매물수,건물월세최저_만원,건물월세중간_만원,건물월세최고_만원,네이버건물,네이버링크,삼삼링크
55311,합정/홍대/리버뷰/복층,오피스텔,원룸,서울특별시,마포구,합정동,합정역,18,10,60.0,260.7,0,29,0.0,140.0,20.0,미표기(평당2만),160.0,1500.0,2,2.67,0.0,0.0,-160.0,3,110,140,140,스퀘어리버뷰합정,https://new.land.naver.com/offices?articleNo=2627433040,https://web.33m2.co.kr/guest/room/55311
53499,부산역 초대형 오피스텔,오피스텔,쓰리룸+,부산광역시,동구,초량동,부산역,99,39,130.0,564.9,2,0,37.1,120,78.0,미표기(평당2만),198.0,2000,5,1.52,0.19,0.31,-160.9,74,80,170.0,350,협성마리나G7,https://new.land.naver.com/offices?articleNo=2632556742,https://web.33m2.co.kr/guest/room/53499
111436,방2화2-장지역4분,오피스텔,투룸,서울특별시,송파구,문정동,장지역,76,18,83.0,360.6,0,29,0.0,125,36.0,미표기(평당2만),161.0,1000,1,1.94,0.0,0.0,-161.0,9,20,30,250,송파아이파크,https://new.land.naver.com/offices?articleNo=2631359266,https://web.33m2.co.kr/guest/room/111436
71650,국제업무지구| 3월할인,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,136.2,591.8,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.2,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71650
71160,3월한정혜택 | 신용산,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,142.0,617.0,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.15,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71160
93181,5월할인|용산 하이엔드,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,118.0,512.7,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.39,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/93181
71158,3월혜택 | 신용산,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,118.0,512.7,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.39,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71158
33479,[새학기할인] 한정할인,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,122.0,530.1,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.34,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/33479
71156,3월혜택 | 신용산,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,120.0,521.4,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.37,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71156
71633,신년특가|풀퍼니시드 ,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,130.0,564.9,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.26,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71633
71621,로프트 포그민트,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,133.0,577.9,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.23,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71621
71255,프렌즈 클라우드 하우스,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,133.0,577.9,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.23,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71255
71154,신년할인|하이엔드,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,125.0,543.1,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.31,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/71154
105102,신용산 프리미엄 단기 ,오피스텔,원룸,서울특별시,용산구,한강로3가,용산역,27,10,120.0,521.4,0,0,0.0,144.0,20.0,미표기(평당2만),164.0,1500.0,2,1.37,0.0,0.0,-164.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2631374747,https://web.33m2.co.kr/guest/room/105102
83726,강남역 핫플 도보숙소,오피스텔,원룸,서울특별시,강남구,역삼동,강남역,368,15,95.6,415.4,0,0,0.0,140,30.0,미표기(평당2만),170.0,200,1,1.78,0.0,0.0,-170.0,8,85,100.0,140,대우디오빌플러스,https://new.land.naver.com/offices?articleNo=2626756663,https://web.33m2.co.kr/guest/room/83726
71863, 모던 하우스,오피스텔,원룸,서울특별시,송파구,방이동,몽촌토성역,133,10,49.0,212.9,0,0,0.0,150,20.0,미표기(평당2만),170.0,2000,1,3.47,0.0,0.0,-170.0,3,20,150,150,파크캐슬,https://new.land.naver.com/offices?articleNo=2630871801,https://web.33m2.co.kr/guest/room/71863
2622,잠실 탁트인뷰,아파트,원룸,서울특별시,송파구,방이동,몽촌토성역,133,10,48.0,208.6,0,0,0.0,150,20.0,미표기(평당2만),170.0,2000,1,3.54,0.0,0.0,-170.0,3,20,150,150,파크캐슬,https://new.land.naver.com/offices?articleNo=2630871801,https://web.33m2.co.kr/guest/room/2622
10506,잠실 탁트인뷰 분리형,아파트,원룸,서울특별시,송파구,방이동,몽촌토성역,133,10,48.0,208.6,0,0,0.0,150,20.0,미표기(평당2만),170.0,2000,1,3.54,0.0,0.0,-170.0,3,20,150,150,파크캐슬,https://new.land.naver.com/offices?articleNo=2630871801,https://web.33m2.co.kr/guest/room/10506
112415,봉주르 센트럴 송도,오피스텔,투룸,인천광역시,연수구,송도동,공원역,161,28,79.0,343.3,0,0,0.0,120,56.0,미표기(평당2만),176.0,1000,7,2.23,0.0,0.0,-176.0,112,55,60.0,120,송도랜드마크푸르지오시티(생활숙박시설),https://new.land.naver.com/offices?articleNo=2632439295,https://web.33m2.co.kr/guest/room/112415
114184,조망이트여 채광통풍최고,오피스텔,쓰리룸+,경기도,구리시,수택동,8호선구리역,8,25,87.0,378.0,0,8,0.0,130,50.0,미표기(평당2만),180.0,1000,1,2.07,0.0,0.0,-180.0,6,110,145.0,190,구리역더리브드웰(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631642563,https://web.33m2.co.kr/guest/room/114184
52476,부산역 대형 오피스텔,오피스텔,투룸,부산광역시,동구,초량동,부산역,99,37,91.0,395.4,0,7,0.0,120.0,74.0,미표기(평당2만),194.0,2000.0,12,2.13,0.0,0.0,-194.0,74,80,170.0,350,협성마리나G7,https://new.land.naver.com/offices?articleNo=2632303089,https://web.33m2.co.kr/guest/room/52476
113417,부산역 초고층 대형평수,오피스텔,투룸,부산광역시,동구,초량동,부산역,99,37,105.0,456.2,0,8,0.0,120.0,74.0,미표기(평당2만),194.0,2000.0,12,1.85,0.0,0.0,-194.0,74,80,170.0,350,협성마리나G7,https://new.land.naver.com/offices?articleNo=2632303089,https://web.33m2.co.kr/guest/room/113417
43163,홍대입구역 1번 출구,오피스텔,원룸,서울특별시,마포구,동교동,홍대입구역,83,18,60.0,260.7,0,27,0.0,160,36.0,미표기(평당2만),196.0,500,1,3.27,0.0,0.0,-196.0,1,160,160,160,파라다이스텔,https://new.land.naver.com/offices?articleNo=2627263240,https://web.33m2.co.kr/guest/room/43163
53277,풀옵션미리네스테이3,오피스텔,투룸,서울특별시,중구,을지로5가,,40,18,105.0,456.2,0,29,0.0,190,15.0,표기,205.0,3000,1,1.95,0.0,0.0,-205.0,8,190,245.0,280,남산푸르지오발라드,https://new.land.naver.com/offices?articleNo=2632387276,https://web.33m2.co.kr/guest/room/53277
44123,을지로동대문 복층럭셔리,오피스텔,투룸,서울특별시,중구,을지로5가,,40,18,125.0,543.1,0,29,0.0,190,15.0,표기,205.0,3000,1,1.64,0.0,0.0,-205.0,8,190,245.0,280,남산푸르지오발라드,https://new.land.naver.com/offices?articleNo=2632387276,https://web.33m2.co.kr/guest/room/44123
23657,해운대 중동역 오피스텔,오피스텔,쓰리룸+,부산광역시,해운대구,중동,중동역,69,28,128.0,556.2,0,0,0.0,150,56.0,미표기(평당2만),206.0,3000,1,1.61,0.0,0.0,-206.0,5,80,150,180,하모니타워마브러스,https://new.land.naver.com/offices?articleNo=2631821646,https://web.33m2.co.kr/guest/room/23657
103454,잠실_럭셔리하우스4,아파트,원룸,서울특별시,송파구,잠실동,잠실역,75,23,95.0,412.8,0,29,0.0,160.0,46.0,미표기(평당2만),206.0,1500.0,2,2.17,0.0,0.0,-206.0,3,120,150,170,갤러리아팰리스,https://new.land.naver.com/offices?articleNo=2631899642,https://web.33m2.co.kr/guest/room/103454
81732,#44블루그라운드서대문,오피스텔,원룸,서울특별시,중구,의주로1가,서대문역,18,23,105.8,459.7,0,26,0.0,165.0,46.0,미표기(평당2만),211.0,1000.0,4,1.99,0.0,0.0,-211.0,7,130,170,300,바비엥-2,https://new.land.naver.com/offices?articleNo=2632200579,https://web.33m2.co.kr/guest/room/81732
43454,명동생활,오피스텔,투룸,서울특별시,중구,북창동,회현역,22,15,105.0,456.2,0,29,0.0,190,30.0,미표기(평당2만),220.0,1000,13,2.1,0.0,0.0,-220.0,18,90,190.0,250,브릴란테덕수궁,https://new.land.naver.com/offices?articleNo=2632098203,https://web.33m2.co.kr/guest/room/43454
71258,신용산역|가족스테이,오피스텔,원룸,서울특별시,용산구,한강로3가,신용산역,27,16,145.0,630.0,0,29,0.0,192,32.0,미표기(평당2만),224.0,2000,1,1.54,0.0,0.0,-224.0,3,96,192,192,에피소드용산(민간임대),https://new.land.naver.com/offices?articleNo=2628497075,https://web.33m2.co.kr/guest/room/71258
76401,청량리역1분 시그니엘뷰,오피스텔,쓰리룸+,서울특별시,동대문구,전농동,청량리역,30,25,96.0,417.1,0,4,0.0,175,50.0,미표기(평당2만),225.0,3000,1,2.34,0.0,0.0,-225.0,21,40,300,340,힐스테이트청량리더퍼스트A블럭,https://new.land.naver.com/offices?articleNo=2632539940,https://web.33m2.co.kr/guest/room/76401
69489,#29블루그라운드한남,오피스텔,원룸,서울특별시,용산구,한남동,,18,15,147.2,639.6,0,0,0.0,220,30.0,미표기(평당2만),250.0,3000,1,1.7,0.0,0.0,-250.0,42,100,350.0,800,몬트레아한남,https://new.land.naver.com/offices?articleNo=2626985642,https://web.33m2.co.kr/guest/room/69489
86700,#64블루그라운드한남,오피스텔,원룸,서울특별시,용산구,한남동,,18,15,143.4,623.1,0,29,0.0,220,30.0,미표기(평당2만),250.0,3000,1,1.74,0.0,0.0,-250.0,42,100,350.0,800,몬트레아한남,https://new.land.naver.com/offices?articleNo=2626985642,https://web.33m2.co.kr/guest/room/86700
78416,#41블루그라운드한남,오피스텔,원룸,서울특별시,용산구,한남동,,18,15,153.4,666.5,0,29,0.0,220,30.0,미표기(평당2만),250.0,3000,1,1.63,0.0,0.0,-250.0,42,100,350.0,800,몬트레아한남,https://new.land.naver.com/offices?articleNo=2626985642,https://web.33m2.co.kr/guest/room/78416
30433,을지로동대문 따뜻한숙소,오피스텔,투룸,서울특별시,중구,을지로5가,,40,14,135.0,586.6,0,29,0.0,240,15.0,표기,255.0,3000,1,1.89,0.0,0.0,-255.0,8,190,245.0,280,남산푸르지오발라드,https://new.land.naver.com/offices?articleNo=2631129594,https://web.33m2.co.kr/guest/room/30433
107148,을지로5 럭셔리 하우스,오피스텔,원룸,서울특별시,중구,을지로5가,4가역,40,14,85.0,369.3,0,0,0.0,240,15.0,표기,255.0,3000,1,3.0,0.0,0.0,-255.0,8,190,245.0,280,남산푸르지오발라드,https://new.land.naver.com/offices?articleNo=2631129594,https://web.33m2.co.kr/guest/room/107148
90312,삼성동세련된3룸,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,28,409.0,1777.1,0,0,0.0,230,56.0,미표기(평당2만),286.0,2000,1,0.7,0.0,0.0,-286.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/90312
90309,코엑스건너편 대형 투룸,오피스텔,투룸,서울특별시,강남구,삼성동,삼성역,99,28,418.9,1820.1,0,0,0.0,230,56.0,미표기(평당2만),286.0,2000,1,0.68,0.0,0.0,-286.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/90309
90794,코엑스에서 가장 가까운,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,32,170.0,738.6,1,22,91.1,315.0,64.0,미표기(평당2만),379.0,1200.0,2,2.23,0.24,0.29,-287.9,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/90794
12800,삼성역 코엑스 앞 3룸,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,29,418.0,1816.2,0,0,0.0,230,58.0,미표기(평당2만),288.0,2000,1,0.69,0.0,0.0,-288.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/12800
10075,삼성역3분 코엑스 숙소,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,29,348.9,1516.0,0,0,0.0,230,58.0,미표기(평당2만),288.0,2000,1,0.83,0.0,0.0,-288.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/10075
11160,삼성동세련된3룸2욕실,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,31,408.9,1776.7,0,0,0.0,230,62.0,미표기(평당2만),292.0,2000,1,0.71,0.0,0.0,-292.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/11160
69934,서초 투룸 펜트하우스,오피스텔,투룸,서울특별시,서초구,서초동,남부터미널역,289,18,190.0,825.5,0,29,0.0,260.0,36.0,미표기(평당2만),296.0,1000.0,2,1.56,0.0,0.0,-296.0,9,250,290,380,지젤시그니티서초(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631629910,https://web.33m2.co.kr/guest/room/69934
83740,올리모델링 풀옵션 룸3,오피스텔,쓰리룸+,서울특별시,강남구,논현동,강남구청역,113,24,196.5,853.8,0,29,0.0,250,48.0,미표기(평당2만),298.0,3000,1,1.52,0.0,0.0,-298.0,14,245,270.0,385,강남파라곤,https://new.land.naver.com/offices?articleNo=2631590929,https://web.33m2.co.kr/guest/room/83740
88697,3룸. 역세권 오피스텔,오피스텔,쓰리룸+,서울특별시,강남구,논현동,,113,24,186.0,808.2,0,29,0.0,250,48.0,미표기(평당2만),298.0,3000,1,1.6,0.0,0.0,-298.0,14,245,270.0,385,강남파라곤,https://new.land.naver.com/offices?articleNo=2631590929,https://web.33m2.co.kr/guest/room/88697
8292,한강파노라마뷰1룸1거실,아파트,원룸,서울특별시,강남구,삼성동,청담역,99,24,238.9,1038.0,0,0,0.0,250,48.0,미표기(평당2만),298.0,3000,1,1.25,0.0,0.0,-298.0,10,140,245.0,300,위레벤646,https://new.land.naver.com/offices?articleNo=2631292589,https://web.33m2.co.kr/guest/room/8292
7491,서초 최고 럭셔리 지젤,오피스텔,원룸,서울특별시,서초구,서초동,남부터미널역,289,20,140.0,608.3,0,0,0.0,260,40.0,미표기(평당2만),300.0,1000,5,2.14,0.0,0.0,-300.0,9,250,290,380,지젤시그니티서초(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631629910,https://web.33m2.co.kr/guest/room/7491
27867,서초 투룸 신축아파트,오피스텔,투룸,서울특별시,서초구,서초동,교대역,289,20,210.0,912.4,0,29,0.0,260,40.0,미표기(평당2만),300.0,1000,5,1.43,0.0,0.0,-300.0,9,250,290,380,지젤시그니티서초(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631629910,https://web.33m2.co.kr/guest/room/27867
13229,지젤 귀한 투룸 풀옵션,오피스텔,투룸,서울특별시,서초구,서초동,남부터미널역,289,22,190.0,825.5,0,14,0.0,260,44.0,미표기(평당2만),304.0,1000,5,1.6,0.0,0.0,-304.0,9,250,290,380,지젤시그니티서초(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631629910,https://web.33m2.co.kr/guest/room/13229
9109,(신축)장단기월세,오피스텔,투룸,서울특별시,서초구,서초동,남부터미널역,289,23,150.0,651.8,0,29,0.0,260,46.0,미표기(평당2만),306.0,1000,7,2.04,0.0,0.0,-306.0,9,250,290,380,지젤시그니티서초(생활숙박시설),https://new.land.naver.com/offices?articleNo=2631629910,https://web.33m2.co.kr/guest/room/9109
8475,코엑스도심공항건너편3룸,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,32,478.9,2080.8,0,0,0.0,315.0,64.0,미표기(평당2만),379.0,1200.0,2,0.79,0.0,0.0,-379.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/8475
11161,럭셔리한 쓰리룸 풀옵션,오피스텔,쓰리룸+,서울특별시,강남구,삼성동,삼성역,99,32,408.9,1776.7,0,0,0.0,315.0,64.0,미표기(평당2만),379.0,1200.0,2,0.93,0.0,0.0,-379.0,11,230,400,790,마젤란21아스테리움,https://new.land.naver.com/offices?articleNo=2632318130,https://web.33m2.co.kr/guest/room/11161
70311,#33블루그라운드청담,오피스텔,투룸,서울특별시,강남구,청담동,청담역,59,21,190.9,829.5,0,29,0.0,500,42.0,미표기(평당2만),542.0,5000,1,2.84,0.0,0.0,-542.0,13,450,500,600,더오키드청담,https://new.land.naver.com/offices?articleNo=2627652785,https://web.33m2.co.kr/guest/room/70311
43354,더오키드청담 오피스텔,오피스텔,투룸,서울특별시,강남구,청담동,청담역,59,21,162.5,706.1,0,29,0.0,500,42.0,미표기(평당2만),542.0,5000,1,3.34,0.0,0.0,-542.0,13,450,500,600,더오키드청담,https://new.land.naver.com/offices?articleNo=2627652785,https://web.33m2.co.kr/guest/room/43354
85091,#62블루그라운드청담,오피스텔,투룸,서울특별시,강남구,청담동,청담역,59,21,195.4,849.0,0,29,0.0,500,42.0,미표기(평당2만),542.0,5000,1,2.77,0.0,0.0,-542.0,13,450,500,600,더오키드청담,https://new.land.naver.com/offices?articleNo=2627652785,https://web.33m2.co.kr/guest/room/85091
68930,청담 풀옵션 신축투룸,오피스텔,투룸,서울특별시,강남구,청담동,청담역,59,21,200.0,869.0,0,0,0.0,500,42.0,미표기(평당2만),542.0,5000,1,2.71,0.0,0.0,-542.0,13,450,500,600,더오키드청담,https://new.land.naver.com/offices?articleNo=2627652785,https://web.33m2.co.kr/guest/room/68930
56746,청담 첫입주 한강뷰2룸,오피스텔,투룸,서울특별시,강남구,청담동,,59,21,170.0,738.6,0,0,0.0,500,42.0,미표기(평당2만),542.0,5000,1,3.19,0.0,0.0,-542.0,13,450,500,600,더오키드청담,https://new.land.naver.com/offices?articleNo=2627652785,https://web.33m2.co.kr/guest/room/56746
111335,뷰좋은 넓은 오피스텔,오피스텔,쓰리룸+,서울특별시,강남구,도곡동,도곡역,11,54,300.0,1303.5,0,0,0.0,440,108.0,미표기(평당2만),548.0,5000,1,1.83,0.0,0.0,-548.0,45,69,470,960,타워팰리스1차,https://new.land.naver.com/offices?articleNo=2632243565,https://web.33m2.co.kr/guest/room/111335
